seqname,source,feature,start,end,id,length
5,ensembl,gene,161025065,161026936,GRMZM2G001173,1871
5,ensembl,gene,161027435,161041475,GRMZM5G829738,14040
5,ensembl,gene,161082251,161083780,GRMZM2G158333,1529
5,ensembl,gene,161084471,161085340,GRMZM2G151459,869
5,ensembl,gene,161231808,161235997,GRMZM2G062499,4189
5,ensembl,gene,161236575,161237256,GRMZM5G840726,681
5,ensembl,gene,161261552,161263135,GRMZM5G857140,1583
5,ensembl,gene,161319427,161320365,AC210416.3_FG003,938
5,ensembl,gene,161433755,161434776,GRMZM2G164295,1021
5,ensembl,gene,161435619,161437418,GRMZM2G164314,1799
5,ensembl,gene,161503526,161510253,GRMZM2G025598,6727
5,ensembl,gene,161521889,161526395,GRMZM5G837595,4506
5,ensembl,gene,161595114,161595776,GRMZM2G380284,662
5,ensembl,gene,161664418,161667722,GRMZM2G037314,3304
5,ensembl,gene,161704547,161720102,GRMZM2G336858,15555
5,ensembl,gene,161716475,161717486,GRMZM2G336896,1011
5,ensembl,gene,161900129,161946558,GRMZM2G123587,46429
5,ensembl,gene,162047215,162053475,GRMZM2G179802,6260
5,ensembl,gene,162094505,162097975,GRMZM2G149115,3470
5,ensembl,gene,162275537,162281173,GRMZM5G828460,5636
5,ensembl,gene,162305141,162305596,AC234169.1_FG004,455
5,ensembl,gene,162364698,162365843,GRMZM5G847505,1145
5,ensembl,gene,162407046,162407330,AC234169.1_FG001,284
5,ensembl,gene,162451550,162452740,GRMZM2G106807,1190
5,ensembl,gene,162638938,162641894,GRMZM2G112790,2956
5,ensembl,gene,162686357,162687850,GRMZM2G089655,1493
5,ensembl,gene,162688458,162693161,GRMZM2G089676,4703
5,ensembl,gene,162710416,162717858,GRMZM2G092991,7442
5,ensembl,gene,162719132,162722310,GRMZM2G130046,3178
5,ensembl,gene,162738444,162743510,GRMZM2G430526,5066
5,ensembl,gene,162801724,162801915,GRMZM2G118479,191
5,ensembl,gene,162804734,162805942,GRMZM2G346207,1208
5,ensembl,gene,162843905,162844562,GRMZM5G870269,657
5,ensembl,gene,162873335,162876115,GRMZM2G084279,2780
5,ensembl,gene,162882153,162883084,AC217840.3_FG001,931
5,ensembl,gene,162883599,162888252,GRMZM2G024444,4653
5,ensembl,gene,162933674,162940044,GRMZM2G024561,6370
5,ensembl,gene,163100635,163103238,GRMZM2G165013,2603
5,ensembl,gene,163150789,163153241,GRMZM2G043279,2452
5,ensembl,gene,163152548,163158027,GRMZM2G043602,5479
5,ensembl,gene,163158108,163161546,GRMZM2G043893,3438
5,ensembl,gene,163247794,163267252,GRMZM2G012690,19458
5,ensembl,gene,163267697,163270591,GRMZM2G011627,2894
5,ensembl,gene,163325638,163334409,GRMZM2G111782,8771
5,ensembl,gene,163448157,163451473,GRMZM2G474531,3316
5,ensembl,gene,163455310,163457873,GRMZM2G004856,2563
5,ensembl,gene,163648820,163659188,GRMZM2G360589,10368
5,ensembl,gene,163689598,163692585,GRMZM2G391831,2987
5,ensembl,gene,163778565,163779731,GRMZM2G307368,1166
5,ensembl,gene,163895835,163897681,GRMZM2G015328,1846
5,ensembl,gene,163900832,163901534,GRMZM2G015333,702
5,ensembl,gene,163927729,163933436,GRMZM2G123966,5707
5,ensembl,gene,163937574,163938369,GRMZM2G124026,795
5,ensembl,gene,163980240,163980953,GRMZM2G386817,713
5,ensembl,gene,163981437,163981885,GRMZM2G701954,448
5,ensembl,gene,163983904,163984438,GRMZM2G386811,534
5,ensembl,gene,164020162,164021630,GRMZM2G143050,1468
5,ensembl,gene,164024379,164026683,GRMZM2G143008,2304
5,ensembl,gene,164106028,164107871,AC199479.4_FG004,1843
5,ensembl,gene,164109786,164110751,GRMZM2G162180,965
5,ensembl,gene,164112369,164113022,GRMZM2G701956,653
5,ensembl,gene,164161181,164164835,GRMZM2G111872,3654
5,ensembl,gene,164234672,164235453,GRMZM2G701960,781
5,ensembl,gene,164263323,164264908,GRMZM2G030244,1585
5,ensembl,gene,164370649,164374265,GRMZM2G426847,3616
5,ensembl,gene,164380304,164401827,GRMZM2G011631,21523
5,ensembl,gene,164405246,164406746,GRMZM2G312274,1500
5,ensembl,gene,164510530,164521679,GRMZM2G010235,11149
5,ensembl,gene,164691699,164696522,GRMZM2G423643,4823
5,ensembl,gene,164696732,164700867,GRMZM2G124070,4135
5,ensembl,gene,164760358,164763485,AC199728.4_FG006,3127
5,ensembl,gene,164767365,164770740,GRMZM2G018820,3375
5,ensembl,gene,164895210,164898398,GRMZM5G872392,3188
5,ensembl,gene,164921859,164928081,GRMZM2G137468,6222
5,ensembl,gene,165037963,165038965,GRMZM2G470756,1002
5,ensembl,gene,165110893,165125357,GRMZM2G147335,14464
5,ensembl,gene,165311049,165312688,GRMZM5G859444,1639
5,ensembl,gene,165358482,165361786,GRMZM2G168807,3304
5,ensembl,gene,165524009,165524826,GRMZM2G055155,817
5,ensembl,gene,165695594,165700950,GRMZM2G162461,5356
5,ensembl,gene,165776794,165786720,GRMZM2G040207,9926
5,ensembl,gene,165891108,165895216,GRMZM2G084684,4108
5,ensembl,gene,165906498,165907114,GRMZM2G532970,616
5,ensembl,gene,166092662,166095266,GRMZM5G814700,2604
5,ensembl,gene,166096916,166101312,GRMZM2G312871,4396
5,ensembl,gene,166203852,166204845,GRMZM2G701969,993
5,ensembl,gene,166211600,166212593,AC216246.2_FG002,993
5,ensembl,gene,166253455,166258737,GRMZM5G880306,5282
5,ensembl,gene,166359251,166361971,GRMZM2G016434,2720
5,ensembl,gene,166367372,166375373,GRMZM2G494514,8001
5,ensembl,gene,166432733,166434132,AC212967.3_FG001,1399
5,ensembl,gene,166435179,166438143,AC214350.3_FG007,2964
5,ensembl,gene,166505823,166506944,GRMZM2G504595,1121
5,ensembl,gene,166513196,166518315,GRMZM2G005233,5119
5,ensembl,gene,166523835,166525051,GRMZM2G005311,1216
5,ensembl,gene,166534106,166535537,GRMZM2G047951,1431
5,ensembl,gene,166555654,166556595,GRMZM2G047999,941
5,ensembl,gene,166617090,166617964,GRMZM2G170742,874
5,ensembl,gene,166738756,166741744,GRMZM5G861959,2988
5,ensembl,gene,166742924,166744004,GRMZM5G875456,1080
5,ensembl,gene,166897389,166899767,GRMZM2G320287,2378
5,ensembl,gene,166968153,166972325,GRMZM2G477146,4172
5,ensembl,gene,166974023,166975418,GRMZM2G177356,1395
5,ensembl,gene,167009864,167010914,GRMZM2G177298,1050
5,ensembl,gene,167049919,167050344,GRMZM2G449447,425
5,ensembl,gene,167101735,167109440,GRMZM2G136296,7705
5,ensembl,gene,167152353,167155005,GRMZM2G701972,2652
5,ensembl,gene,167152685,167153002,GRMZM2G701973,317
5,ensembl,gene,167279712,167286929,GRMZM2G368799,7217
5,ensembl,gene,167296670,167297069,GRMZM5G852608,399
5,ensembl,gene,167316869,167318470,GRMZM2G095811,1601
5,ensembl,gene,167376720,167382187,AC212823.4_FG003,5467
5,ensembl,gene,167388090,167389054,GRMZM2G044788,964
5,ensembl,gene,167403231,167404948,GRMZM2G346406,1717
5,ensembl,gene,167471479,167473890,GRMZM2G099334,2411
5,ensembl,gene,167510096,167511460,GRMZM2G099427,1364
5,ensembl,gene,167623872,167624532,GRMZM2G701979,660
5,ensembl,gene,167624698,167626273,GRMZM2G020840,1575
5,ensembl,gene,167644264,167646026,GRMZM2G496370,1762
5,ensembl,gene,167649434,167656640,GRMZM2G320259,7206
5,ensembl,gene,167704907,167712552,GRMZM2G162663,7645
5,ensembl,gene,167791848,167793057,GRMZM2G326111,1209
5,ensembl,gene,167815705,167831673,GRMZM2G062848,15968
5,ensembl,gene,167978617,167983282,GRMZM2G172230,4665
5,ensembl,gene,167984269,167989231,GRMZM2G473463,4962
5,ensembl,gene,167988000,167989970,GRMZM2G172158,1970
5,ensembl,gene,168007900,168011168,GRMZM2G701985,3268
5,ensembl,gene,168074377,168078839,GRMZM2G108267,4462
5,ensembl,gene,168129105,168129827,GRMZM2G018523,722
5,ensembl,gene,168263116,168266561,GRMZM2G059851,3445
5,ensembl,gene,168292453,168304741,GRMZM2G059671,12288
5,ensembl,gene,168434411,168445139,GRMZM2G466549,10728
5,ensembl,gene,168437672,168440713,GRMZM2G161376,3041
5,ensembl,gene,168442279,168443671,GRMZM2G161390,1392
5,ensembl,gene,168468853,168470723,GRMZM2G038669,1870
5,ensembl,gene,168487012,168488626,GRMZM5G860214,1614
5,ensembl,gene,168489858,168491256,GRMZM2G045188,1398
5,ensembl,gene,168492139,168509225,GRMZM2G032628,17086
5,ensembl,gene,168561557,168563942,GRMZM2G126922,2385
5,ensembl,gene,168572687,168574815,GRMZM5G876303,2128
5,ensembl,gene,168705469,168708046,GRMZM2G004715,2577
5,ensembl,gene,168712281,168714190,GRMZM2G113332,1909
5,ensembl,gene,168898283,168899274,GRMZM2G038497,991
5,ensembl,gene,168902357,168907850,GRMZM2G038536,5493
5,ensembl,gene,168910837,168926688,GRMZM2G074099,15851
5,ensembl,gene,168928589,168932525,GRMZM2G115504,3936
5,ensembl,gene,168933071,168934219,GRMZM2G115491,1148
5,ensembl,gene,168942559,168951435,GRMZM2G115480,8876
5,ensembl,gene,169069886,169070228,GRMZM2G701998,342
5,ensembl,gene,169214131,169224380,GRMZM2G145958,10249
5,ensembl,gene,169267235,169269799,GRMZM2G074040,2564
5,ensembl,gene,169273916,169274971,GRMZM2G074017,1055
5,ensembl,gene,169275490,169280425,GRMZM2G073950,4935
5,ensembl,gene,169280642,169281364,GRMZM2G073913,722
5,ensembl,gene,169497597,169502089,GRMZM2G139300,4492
5,ensembl,gene,169522533,169525260,GRMZM2G378019,2727
5,ensembl,gene,169619838,169622920,GRMZM2G039089,3082
5,ensembl,gene,169710473,169711452,GRMZM5G888797,979
5,ensembl,gene,169710822,169727140,GRMZM5G868908,16318
5,ensembl,gene,169828720,169830633,GRMZM5G844257,1913
5,ensembl,gene,169857925,169858377,AC233850.1_FG001,452
5,ensembl,gene,169860841,169861380,AC233850.1_FG002,539
5,ensembl,gene,169863112,169863657,AC233850.1_FG003,545
5,ensembl,gene,169868724,169875813,GRMZM5G888934,7089
5,ensembl,gene,169877246,169881176,AC233850.1_FG005,3930
5,ensembl,gene,169882529,169886596,GRMZM5G864335,4067
5,ensembl,gene,169917031,169920010,AC233850.1_FG009,2979
5,ensembl,gene,170066165,170067331,GRMZM2G017991,1166
5,ensembl,gene,170106632,170111141,GRMZM2G092609,4509
5,ensembl,gene,170111551,170116577,GRMZM2G092588,5026
5,ensembl,gene,170206953,170208366,GRMZM2G071484,1413
5,ensembl,gene,170241665,170247740,GRMZM2G387624,6075
5,ensembl,gene,170295737,170296066,AC210009.3_FG008,329
5,ensembl,gene,170404698,170406132,GRMZM2G451254,1434
5,ensembl,gene,170444784,170450259,GRMZM2G451281,5475
5,ensembl,gene,170454447,170455461,GRMZM2G451308,1014
5,ensembl,gene,170458851,170463366,GRMZM2G451314,4515
5,ensembl,gene,170544069,170545731,GRMZM2G303964,1662
5,ensembl,gene,170808923,170811960,AC209051.3_FG003,3037
5,ensembl,gene,170856706,170867609,GRMZM2G048800,10903
5,ensembl,gene,170868683,170870401,GRMZM2G346837,1718
5,ensembl,gene,171013565,171016057,GRMZM2G037823,2492
5,ensembl,gene,171020159,171021294,GRMZM2G037865,1135
5,ensembl,gene,171070933,171071784,GRMZM2G088585,851
5,ensembl,gene,171092311,171094241,GRMZM2G088543,1930
5,ensembl,gene,171097834,171100107,GRMZM2G389175,2273
5,ensembl,gene,171162247,171162872,GRMZM2G057841,625
5,ensembl,gene,171206788,171209460,GRMZM2G041167,2672
5,ensembl,gene,171218911,171220574,GRMZM2G041141,1663
5,ensembl,gene,171242128,171245921,GRMZM2G040964,3793
5,ensembl,gene,171310256,171314267,GRMZM5G814945,4011
5,ensembl,gene,171315339,171315527,GRMZM5G899167,188
5,ensembl,gene,171316044,171316522,GRMZM2G554914,478
5,ensembl,gene,171317043,171318370,GRMZM2G118825,1327
5,ensembl,gene,171319248,171323303,GRMZM2G118737,4055
5,ensembl,gene,171400984,171402584,GRMZM2G361511,1600
5,ensembl,gene,171404254,171405200,GRMZM2G361513,946
5,ensembl,gene,171405540,171411913,GRMZM2G438622,6373
5,ensembl,gene,171561353,171564218,GRMZM2G043193,2865
5,ensembl,gene,171564949,171567349,GRMZM2G043250,2400
5,ensembl,gene,171591688,171594017,GRMZM2G078509,2329
5,ensembl,gene,171638549,171640878,GRMZM2G144283,2329
5,ensembl,gene,171696651,171698010,GRMZM2G000269,1359
5,ensembl,gene,171731069,171736269,GRMZM2G000278,5200
5,ensembl,gene,171749221,171756808,GRMZM2G119133,7587
5,ensembl,gene,171921651,171924420,GRMZM2G007385,2769
5,ensembl,gene,171933316,171935678,GRMZM2G007201,2362
5,ensembl,gene,171960470,171961102,GRMZM2G453301,632
5,ensembl,gene,172002654,172003517,GRMZM5G839969,863
5,ensembl,gene,172006384,172010845,GRMZM2G113439,4461
5,ensembl,gene,172058302,172062571,GRMZM5G885700,4269
5,ensembl,gene,172066957,172071242,GRMZM5G843192,4285
5,ensembl,gene,172075054,172079764,GRMZM5G870278,4710
5,ensembl,gene,172133346,172138422,GRMZM2G165631,5076
5,ensembl,gene,172139816,172141812,GRMZM2G114241,1996
5,ensembl,gene,172143117,172145396,GRMZM2G414955,2279
5,ensembl,gene,172331526,172333862,GRMZM2G139035,2336
5,ensembl,gene,172334155,172337856,GRMZM2G139031,3701
5,ensembl,gene,172434779,172439962,GRMZM2G006791,5183
5,ensembl,gene,172514217,172520347,GRMZM2G090213,6130
5,ensembl,gene,172588264,172589010,GRMZM2G702019,746
5,ensembl,gene,172608483,172622165,GRMZM2G352431,13682
5,ensembl,gene,172630757,172633919,GRMZM2G370741,3162
5,ensembl,gene,172660912,172663361,GRMZM2G031581,2449
5,ensembl,gene,172781971,172786698,GRMZM2G540772,4727
5,ensembl,gene,172849359,172852592,GRMZM2G119566,3233
5,ensembl,gene,172852776,172858652,GRMZM2G119517,5876
5,ensembl,gene,172955791,172957259,GRMZM2G395226,1468
5,ensembl,gene,172963066,172964225,GRMZM2G094067,1159
5,ensembl,gene,172973456,172980736,GRMZM2G093716,7280
5,ensembl,gene,172974500,172976326,AC191246.3_FG006,1826
5,ensembl,gene,172992141,172992650,AC191246.3_FG004,509
5,ensembl,gene,172994716,172995742,GRMZM2G171565,1026
5,ensembl,gene,173152692,173172710,GRMZM2G418916,20018
5,ensembl,gene,173209476,173213114,GRMZM2G149865,3638
5,ensembl,gene,173425800,173432004,GRMZM5G886785,6204
5,ensembl,gene,173433033,173434585,GRMZM2G039841,1552
5,ensembl,gene,173435057,173440344,GRMZM2G337749,5287
5,ensembl,gene,173455046,173459109,GRMZM2G165521,4063
5,ensembl,gene,173521043,173522449,AC211352.3_FG001,1406
5,ensembl,gene,173542281,173542793,GRMZM2G371784,512
5,ensembl,gene,173613086,173614620,GRMZM2G136100,1534
5,ensembl,gene,173662940,173664184,GRMZM2G136143,1244
5,ensembl,gene,173669524,173674600,GRMZM2G136178,5076
5,ensembl,gene,173681845,173688942,GRMZM2G046117,7097
5,ensembl,gene,173730525,173733119,GRMZM2G128146,2594
5,ensembl,gene,173733240,173739944,GRMZM2G128189,6704
5,ensembl,gene,173740449,173741941,GRMZM2G128228,1492
5,ensembl,gene,173803063,173806170,GRMZM5G849788,3107
5,ensembl,gene,173846228,173849221,GRMZM2G108085,2993
5,ensembl,gene,173850054,173855670,GRMZM2G702026,5616
5,ensembl,gene,174035742,174036908,GRMZM2G157817,1166
5,ensembl,gene,174062497,174063660,GRMZM2G460958,1163
5,ensembl,gene,174157675,174160065,GRMZM5G836353,2390
5,ensembl,gene,174171968,174173884,GRMZM2G339523,1916
5,ensembl,gene,174180971,174183114,GRMZM2G087169,2143
5,ensembl,gene,174185144,174186468,GRMZM2G087068,1324
5,ensembl,gene,174195054,174198342,GRMZM2G388099,3288
5,ensembl,gene,174205686,174206245,GRMZM2G087040,559
5,ensembl,gene,174209683,174214333,GRMZM2G086946,4650
5,ensembl,gene,174261710,174266807,GRMZM2G121468,5097
5,ensembl,gene,174262070,174265809,GRMZM2G121525,3739
5,ensembl,gene,174330084,174331433,GRMZM2G351454,1349
5,ensembl,gene,174335633,174342252,GRMZM2G113325,6619
5,ensembl,gene,174345530,174354249,GRMZM2G113409,8719
5,ensembl,gene,174362481,174368947,GRMZM2G113453,6466
5,ensembl,gene,174393336,174397308,GRMZM2G113583,3972
5,ensembl,gene,174403414,174412387,GRMZM2G113596,8973
5,ensembl,gene,174433745,174434079,GRMZM2G011620,334
5,ensembl,gene,174453111,174454058,GRMZM2G064255,947
5,ensembl,gene,174455049,174458989,GRMZM2G063864,3940
5,ensembl,gene,174491096,174491545,GRMZM5G808596,449
5,ensembl,gene,174492062,174492562,AC194321.3_FG009,500
5,ensembl,gene,174549647,174550096,GRMZM5G803685,449
5,ensembl,gene,174635790,174638892,GRMZM2G421231,3102
5,ensembl,gene,174637378,174638529,GRMZM2G421234,1151
5,ensembl,gene,174664689,174666873,GRMZM2G436328,2184
5,ensembl,gene,174668408,174673257,GRMZM2G135816,4849
5,ensembl,gene,174715843,174723906,GRMZM2G101791,8063
5,ensembl,gene,174728887,174729816,GRMZM5G881638,929
5,ensembl,gene,174839131,174840162,AC212449.4_FG006,1031
5,ensembl,gene,174840382,174841093,AC212449.4_FG007,711
5,ensembl,gene,174896484,174896764,GRMZM2G702038,280
5,ensembl,gene,174909971,174911002,AC212449.4_FG002,1031
5,ensembl,gene,174911221,174911780,GRMZM5G809370,559
5,ensembl,gene,174919595,174921225,AC212449.4_FG001,1630
5,ensembl,gene,174936300,174937154,AC212449.4_FG004,854
5,ensembl,gene,174937527,174937949,AC212449.4_FG003,422
5,ensembl,gene,174979821,174983548,GRMZM5G839518,3727
5,ensembl,gene,174986847,174987396,AC208577.3_FG005,549
5,ensembl,gene,175033851,175035904,GRMZM2G331253,2053
5,ensembl,gene,175099364,175100572,GRMZM2G380094,1208
5,ensembl,gene,175223746,175227419,GRMZM2G061783,3673
5,ensembl,gene,175253219,175255052,GRMZM2G127963,1833
5,ensembl,gene,175255995,175258512,GRMZM2G127984,2517
5,ensembl,gene,175266573,175267341,GRMZM2G128029,768
5,ensembl,gene,175282625,175300017,GRMZM2G061700,17392
5,ensembl,gene,175313861,175318078,GRMZM2G067563,4217
5,ensembl,gene,175418758,175445365,GRMZM2G412136,26607
5,ensembl,gene,175458939,175460019,AC190932.3_FG008,1080
5,ensembl,gene,175476287,175482567,GRMZM2G070633,6280
5,ensembl,gene,175481878,175488798,GRMZM2G070708,6920
5,ensembl,gene,175490956,175494413,GRMZM2G070804,3457
5,ensembl,gene,175504192,175504937,GRMZM5G861800,745
5,ensembl,gene,175506562,175511010,GRMZM2G052699,4448
5,ensembl,gene,175629508,175630860,GRMZM2G049675,1352
5,ensembl,gene,175632812,175634654,GRMZM2G049798,1842
5,ensembl,gene,175644286,175648713,GRMZM2G105400,4427
5,ensembl,gene,175653224,175654078,GRMZM2G105417,854
5,ensembl,gene,175655418,175656519,GRMZM2G105429,1101
5,ensembl,gene,175661839,175663332,GRMZM2G105460,1493
5,ensembl,gene,175665686,175670298,GRMZM2G105466,4612
5,ensembl,gene,175671953,175674233,GRMZM2G404755,2280
5,ensembl,gene,175682665,175685980,GRMZM2G404767,3315
5,ensembl,gene,175687853,175693606,GRMZM2G404769,5753
5,ensembl,gene,175696565,175700974,GRMZM2G176358,4409
5,ensembl,gene,175701961,175703944,GRMZM2G176304,1983
5,ensembl,gene,175705615,175707357,GRMZM2G476049,1742
5,ensembl,gene,175725495,175726493,GRMZM2G124577,998
5,ensembl,gene,175731230,175738132,GRMZM2G023988,6902
5,ensembl,gene,175745724,175750145,GRMZM2G024697,4421
5,ensembl,gene,175758339,175759719,GRMZM2G328814,1380
5,ensembl,gene,175775311,175779057,GRMZM2G024739,3746
5,ensembl,gene,175779392,175794903,GRMZM2G025236,15511
5,ensembl,gene,175908533,175914314,GRMZM2G072146,5781
5,ensembl,gene,176054469,176077789,GRMZM2G049372,23320
5,ensembl,gene,176082977,176083567,GRMZM5G876597,590
5,ensembl,gene,176084206,176094082,GRMZM5G839593,9876
5,ensembl,gene,176087929,176114993,GRMZM2G170561,27064
5,ensembl,gene,176155464,176156801,GRMZM2G040481,1337
5,ensembl,gene,176160522,176171144,GRMZM2G040511,10622
5,ensembl,gene,176237627,176239162,AC191254.3_FG001,1535
5,ensembl,gene,176261637,176267226,GRMZM2G115420,5589
5,ensembl,gene,176317414,176342115,GRMZM5G814057,24701
5,ensembl,gene,176372936,176377017,GRMZM2G056505,4081
5,ensembl,gene,176393479,176395575,GRMZM2G056629,2096
5,ensembl,gene,176433165,176437607,GRMZM2G075637,4442
5,ensembl,gene,176533898,176537221,GRMZM2G081589,3323
5,ensembl,gene,176595647,176596003,GRMZM2G138365,356
5,ensembl,gene,176634025,176637785,GRMZM2G156734,3760
5,ensembl,gene,176656123,176658050,GRMZM2G132706,1927
5,ensembl,gene,176834175,176836154,AC201791.3_FG005,1979
5,ensembl,gene,176845444,176846468,GRMZM5G870219,1024
5,ensembl,gene,176874923,176875632,GRMZM5G827556,709
5,ensembl,gene,176874923,176875632,GRMZM2G457262,709
5,ensembl,gene,176912297,176913143,GRMZM2G129929,846
5,ensembl,gene,176916704,176917333,GRMZM2G325683,629
5,ensembl,gene,176922129,176923226,GRMZM2G325693,1097
5,ensembl,gene,176941108,176944921,GRMZM2G027193,3813
5,ensembl,gene,176985518,176986621,GRMZM2G146380,1103
5,ensembl,gene,177037863,177039897,GRMZM2G001223,2034
5,ensembl,gene,177062974,177064201,AC190990.2_FG005,1227
5,ensembl,gene,177169563,177172894,GRMZM2G099989,3331
5,ensembl,gene,177268178,177269968,GRMZM2G316366,1790
5,ensembl,gene,177275445,177279005,GRMZM2G492156,3560
5,ensembl,gene,177279662,177280632,GRMZM2G016707,970
5,ensembl,gene,177285279,177288129,AC210598.3_FG003,2850
5,ensembl,gene,177488879,177497075,GRMZM2G103152,8196
5,ensembl,gene,177531950,177533976,GRMZM2G454702,2026
5,ensembl,gene,177708605,177709573,GRMZM5G801651,968
5,ensembl,gene,177709658,177714249,GRMZM5G896337,4591
5,ensembl,gene,177714945,177716366,GRMZM2G459166,1421
5,ensembl,gene,177785572,177789910,GRMZM2G086246,4338
5,ensembl,gene,177791673,177795092,GRMZM5G861269,3419
5,ensembl,gene,177870707,177873657,GRMZM2G410710,2950
5,ensembl,gene,177876223,177883339,GRMZM2G176382,7116
5,ensembl,gene,177886240,177889881,GRMZM2G176253,3641
5,ensembl,gene,178019787,178020827,AC212286.3_FG007,1040
5,ensembl,gene,178021546,178023424,GRMZM2G095861,1878
5,ensembl,gene,178082940,178089592,GRMZM2G095782,6652
5,ensembl,gene,178119921,178132632,GRMZM5G884270,12711
5,ensembl,gene,178132919,178133970,GRMZM2G377168,1051
5,ensembl,gene,178136215,178136749,GRMZM2G077612,534
5,ensembl,gene,178162706,178169266,GRMZM2G444643,6560
5,ensembl,gene,178281089,178286278,GRMZM2G433002,5189
5,ensembl,gene,178286970,178287903,GRMZM2G131746,933
5,ensembl,gene,178289050,178293292,GRMZM2G131727,4242
5,ensembl,gene,178309055,178313532,GRMZM2G060355,4477
5,ensembl,gene,178366770,178371146,GRMZM2G106412,4376
5,ensembl,gene,178382641,178382934,GRMZM2G441226,293
